PROPERTY	STATUS	DESCRIPTION	FILE	LINE	FUNCTION
mlk_poly_tobytes_c.pointer_arithmetic.4	SUCCESS	pointer arithmetic: dead object in r + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.5	SUCCESS	pointer arithmetic: pointer outside object bounds in r + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.6	SUCCESS	pointer arithmetic: invalid integer address in r + (signed long int)((unsigned int)3 * i + (unsigned int)0)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.7	SUCCESS	pointer arithmetic: pointer NULL in r + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.8	SUCCESS	pointer arithmetic: pointer invalid in r + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_arithmetic.9	SUCCESS	pointer arithmetic: deallocated dynamic object in r + (signed long int)((unsigned int)3 * i + (unsigned int)1)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.1	SUCCESS	dereference failure: pointer NULL in a->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	582	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.10	SUCCESS	dereference failure: dead object in r[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.11	SUCCESS	dereference failure: pointer outside object bounds in r[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.12	SUCCESS	dereference failure: invalid integer address in r[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.13	SUCCESS	dereference failure: pointer NULL in r[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.14	SUCCESS	dereference failure: pointer invalid in r[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.15	SUCCESS	dereference failure: deallocated dynamic object in r[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.16	SUCCESS	dereference failure: dead object in r[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.17	SUCCESS	dereference failure: pointer outside object bounds in r[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.18	SUCCESS	dereference failure: invalid integer address in r[(signed long int)((unsigned int)3 * i + (unsigned int)1)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.19	SUCCESS	dereference failure: pointer NULL in r[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.2	SUCCESS	dereference failure: pointer invalid in a->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	582	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.20	SUCCESS	dereference failure: pointer invalid in r[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.21	SUCCESS	dereference failure: deallocated dynamic object in r[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.22	SUCCESS	dereference failure: dead object in r[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.23	SUCCESS	dereference failure: pointer outside object bounds in r[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.24	SUCCESS	dereference failure: invalid integer address in r[(signed long int)((unsigned int)3 * i + (unsigned int)2)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	604	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.3	SUCCESS	dereference failure: deallocated dynamic object in a->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	582	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.4	SUCCESS	dereference failure: dead object in a->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	582	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.5	SUCCESS	dereference failure: pointer outside object bounds in a->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	582	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.6	SUCCESS	dereference failure: invalid integer address in a->coeffs	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	582	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.7	SUCCESS	dereference failure: pointer NULL in r[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.8	SUCCESS	dereference failure: pointer invalid in r[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.pointer_dereference.9	SUCCESS	dereference failure: deallocated dynamic object in r[(signed long int)((unsigned int)3 * i + (unsigned int)0)]	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	591	mlk_poly_tobytes_c
mlk_poly_tobytes_c.undefined-shift.1	SUCCESS	shift operand is negative in (signed int)t1 << 4	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.c	600	mlk_poly_tobytes_c
mlk_scalar_compress_d1.overflow.1	SUCCESS	arithmetic overflow on signed to unsigned type conversion in (uint32_t)u	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.h	64	mlk_scalar_compress_d1
mlk_scalar_compress_d1.overflow.2	SUCCESS	arithmetic overflow on unsigned to unsigned type conversion in (uint8_t)(d0 + ((uint32_t)1u << 30) >> 31)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.h	66	mlk_scalar_compress_d1
mlk_scalar_compress_d10.overflow.1	SUCCESS	arithmetic overflow on signed to unsigned type conversion in (uint64_t)u	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.h	239	mlk_scalar_compress_d10
mlk_scalar_compress_d10.overflow.2	SUCCESS	arithmetic overflow on unsigned to unsigned type conversion in (uint16_t)(d0 & (unsigned long int)0x3FF)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.h	241	mlk_scalar_compress_d10
mlk_scalar_compress_d4.overflow.1	SUCCESS	arithmetic overflow on signed to unsigned type conversion in (uint32_t)u	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.h	107	mlk_scalar_compress_d4
mlk_scalar_compress_d4.overflow.2	SUCCESS	arithmetic overflow on unsigned to unsigned type conversion in (uint8_t)(d0 + ((uint32_t)1u << 27) >> 28)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.h	109	mlk_scalar_compress_d4
mlk_scalar_decompress_d10.overflow.1	SUCCESS	arithmetic overflow on unsigned to signed type conversion in (int16_t)((uint32_t)u * (unsigned int)3329 + (unsigned int)512 >> 10)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.h	267	mlk_scalar_decompress_d10
mlk_scalar_decompress_d4.overflow.1	SUCCESS	arithmetic overflow on unsigned to signed type conversion in (int16_t)((uint32_t)u * (unsigned int)3329 + (unsigned int)8 >> 4)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/compress.h	135	mlk_scalar_decompress_d4
mlk_value_barrier_u8.overflow.1	SUCCESS	arithmetic overflow on signed to unsigned type conversion in (uint8_t)((signed int)b ^ (signed int)return_value_mlk_ct_get_optblocker_u8)	/home/girish/THESIS-2026/mlkem-native_af4c5abd/mlkem/src/verify.h	109	mlk_value_barrier_u8
