entry_type	archive_path	uncompressed_size	compressed_size	crc32	unix_mode
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/src/fips202_native_aarch64.h	3412	612	a181ab8c	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/src/keccakf1600_round_constants.c	2165	627	9c7b3893	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	30707	4359	eddd603b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x1_v84a_aarch64_asm.S	11150	3223	33c7d828	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x2_v84a_aarch64_asm.S	10124	3107	a0bde996	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x4_v8a_scalar_hybrid_aarch64_asm.S	467360	26675	8a45a740	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x4_v8a_v84a_scalar_hybrid_aarch64_asm.S	385151	24882	000f41b0	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/src/Makefile	4358	792	9297e1b7	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/x1_scalar.h	756	416	81bc830e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/x1_v84a.h	914	519	5954171e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/x2_v84a.h	1090	542	49542bfb	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/x4_v8a_scalar.h	756	432	578e94dd	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64/x4_v8a_v84a_scalar.h	990	548	4066a73a	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64_symbolic/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64_symbolic/keccak_f1600_x1_scalar_symbolic.S	16293	3777	d17f5a72	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64_symbolic/keccak_f1600_x4_v8a_scalar_hybrid_clean.S	48851	8217	fed6619d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/aarch64_symbolic/keccak_f1600_x4_v8a_v84a_scalar_hybrid_clean.S	49368	8375	cf1fd2c1	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/armv81m/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/armv81m/mve.h	1918	657	37c50712	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/armv81m/README.md	383	253	63fe4ab3	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/armv81m/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/armv81m/src/fips202_native_armv81m.h	1693	482	4e333e81	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/armv81m/src/keccakf1600_round_constants.c	1808	612	a8555c06	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/armv81m/src/keccak_f1600_x4_mve.c	1281	644	19225ede	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/armv81m/src/keccak_f1600_x4_mve.S	710130	16187	584cd055	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/armv81m/src/state_extract_bytes_x4_mve.S	14865	4145	bcf8da9c	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/armv81m/src/state_xor_bytes_x4_mve.S	17320	4398	e9243a22	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/x86_64/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/x86_64/keccak_f1600_x4_avx2.h	895	472	2b5a13c7	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/x86_64/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/x86_64/src/fips202_native_x86_64.h	1666	663	354a9586	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/x86_64/src/keccakf1600_constants.c	1676	646	e7d4c588	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/fips202/x86_64/src/keccak_f1600_x4_avx2_asm.S	30492	6547	260a71d1	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/meta.h	1849	586	fcae176e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/README.md	227	171	1bf81853	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/src/arith_native_ppc64le.h	785	303	0144148d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/src/consts.c	15486	2800	90df55a2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/src/consts.h	976	467	f49001a7	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/src/intt_ppc_asm.S	33035	8626	129178fa	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/src/ntt_ppc_asm.S	25746	6569	55b660a1	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/src/poly_tomont_ppc_asm.S	7048	2302	c1180bfb	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/ppc64le/src/reduce_ppc_asm.S	16274	5205	fe4d9dc6	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/README.md	3119	1187	7fe889d2	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/meta.h	8766	1322	4932d42c	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/README.md	450	308	83be7bd9	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/arith_native_x86_64.h	13543	1672	430498fe	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/compress_consts.c	4105	1052	3edec023	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/compress_consts.h	1580	456	a9d1f738	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/consts.c	5940	1773	8ee43f3d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/consts.h	740	403	083a7310	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/fq.inc	891	397	de2e781d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/intt_avx2_asm.S	10645	3257	43e0cc0b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/nttfrombytes_avx2_asm.S	3090	1279	16c40416	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/ntttobytes_avx2_asm.S	2910	1238	364bf46e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/nttunpack_avx2_asm.S	2311	1054	942deca3	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/ntt_avx2_asm.S	7912	2494	f64f72c3	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/polyvec_basemul_acc_montgomery_cached_k2_avx2_asm.S	1786	693	d1e41b87	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/polyvec_basemul_acc_montgomery_cached_k3_avx2_asm.S	1786	696	3090922a	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/polyvec_basemul_acc_montgomery_cached_k4_avx2_asm.S	1787	696	e8a31227	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/poly_basemul.inc	4209	1693	4cf5497c	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/poly_compress_d10_avx2_asm.S	4828	1848	8c134c71	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/poly_compress_d11_avx2_asm.S	4669	1761	c9edddb1	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/poly_compress_d4_avx2_asm.S	4185	1635	25d66ddd	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/poly_compress_d5_avx2_asm.S	4613	1805	7c95eb1e	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/poly_decompress_d10_avx2_asm.S	3682	1457	eaaa7ebb	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/poly_decompress_d11_avx2_asm.S	3914	1526	bc96e165	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/poly_decompress_d4_avx2_asm.S	3585	1421	f4bbd403	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/poly_decompress_d5_avx2_asm.S	3494	1410	d5500767	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/poly_mulcache_compute_avx2_asm.S	2110	879	9c972b48	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/reduce_avx2_asm.S	2526	1153	2c617ee2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/rej_uniform_avx2_asm.S	6335	2408	0b1dff68	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/rej_uniform_table.c	27658	2059	beeb6efd	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/shuffle.inc	1119	459	117b69fa	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/dev/x86_64/src/tomont_avx2_asm.S	2675	1181	c27abf9d	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/	0	0	00000000	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/.gitignore	59	58	9fc94313	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/auto.mk	7211	1956	09d1ee93	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/main.c	3413	1346	394b58c4	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/Makefile	2952	1328	e4e54baa	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/mlkem_native.h	19752	4001	ae055003	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/mlkem_native_config.h	21897	5977	b071d5cd	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/cbmc.h	7954	2230	7ae064c7	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/common.h	9434	2927	6f3c1f9a	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/compress.c	24427	3969	95236058	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/compress.h	20187	3096	6f661bfe	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/context.h	1834	621	fc5be9a3	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/debug.c	1605	731	64a4f175	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/debug.h	4740	1256	e31d2ce9	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/fips202.c	7438	2107	e7bcadb4	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/fips202.h	4922	1422	3b5acc9b	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/fips202x4.c	7353	1667	179914f2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/fips202x4.h	3156	752	61d72be8	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/keccakf1600.c	15788	3238	d39957c2	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/keccakf1600.h	4385	830	bee60149	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/	0	0	00000000	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/auto.h	2185	911	543eee2f	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/src/fips202_native_aarch64.h	3421	609	15558fc9	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/src/keccakf1600_round_constants.c	2165	627	9c7b3893	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S	11586	2837	a5d83a93	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_v84a_aarch64_asm.S	6944	2022	14d76f56	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x2_v84a_aarch64_asm.S	8986	2211	a47ab008	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x4_v8a_scalar_hybrid_aarch64_asm.S	35953	5650	51e07485	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x4_v8a_v84a_scalar_hybrid_aarch64_asm.S	33242	5287	8020ae5d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/x1_scalar.h	765	418	d0b2daa4	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/x1_v84a.h	923	519	0a93ae23	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/x2_v84a.h	1099	541	aaaca21d	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/x4_v8a_scalar.h	765	433	cb3cbb82	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/x4_v8a_v84a_scalar.h	999	549	35438a34	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/api.h	5069	1423	d31e774c	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/armv81m/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/armv81m/mve.h	1927	654	7532703f	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/armv81m/README.md	483	302	962c39eb	0
directory	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/armv81m/src/	0	0	00000000	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/armv81m/src/fips202_native_armv81m.h	1702	478	7772fd80	0
file	mlk_scalar_signed_to_unsigned_q_cleanroom/CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/examples/basic/mlkem_native/src/fips202/native/armv81m/src/keccakf1600_round_constants.c	1808	612	a8555c06	0
